182,6272,2,2003-05-30
9576,6272,5,2003-05-30
11668,7584,5,2003-05-30
6611,11943,5,2003-05-30
15344,12242,5,2003-05-30
4264,12326,4,2003-05-30
1088,12336,3,2003-05-30
7753,6272,5,2003-05-31
4269,12336,3,2003-05-31
2716,14500,4,2003-05-31
163,56,5,2003-06-01
320,93,4,2003-06-01
2716,1194,2,2003-06-01
1203,6272,2,2003-06-01
10019,6406,4,2003-06-01
10019,7776,4,2003-06-01
4269,12118,5,2003-06-01
9397,12233,4,2003-06-01
15523,12318,4,2003-06-01
9506,6267,3,2003-06-02
9577,6272,5,2003-06-02
1002,12329,4,2003-06-02
9505,12329,4,2003-06-02
733,92,2,2003-06-03
182,2217,5,2003-06-03
4101,2267,2,2003-06-03
4269,2317,3,2003-06-03
5237,3235,5,2003-06-03
8654,6110,5,2003-06-03
7783,6113,5,2003-06-03
10306,6617,5,2003-06-03
10947,7008,5,2003-06-03
3709,7393,5,2003-06-03
11716,7589,5,2003-06-03
9623,7723,2,2003-06-03
12801,8769,5,2003-06-03
1437,12329,4,2003-06-03
9623,12373,4,2003-06-03
7048,14501,4,2003-06-03
11716,14501,4,2003-06-03
1133,92,5,2003-06-04
1157,2375,4,2003-06-04
6488,4169,5,2003-06-04
1006,6272,3,2003-06-04
5251,6272,5,2003-06-04
103,7651,4,2003-06-04
327,7715,5,2003-06-04
12518,8302,5,2003-06-04
461,12189,4,2003-06-04
163,12242,1,2003-06-04
2328,6272,4,2003-06-05
9578,6272,3,2003-06-05
9579,6272,4,2003-06-05
9580,6272,4,2003-06-05
9581,6272,5,2003-06-05
15579,12336,4,2003-06-05
2716,14315,4,2003-06-05
2716,14367,1,2003-06-05
9582,6272,5,2003-06-06
9583,6272,3,2003-06-06
9620,10181,5,2003-06-06
1029,12336,5,2003-06-06
6372,12975,5,2003-06-06
2166,6251,4,2003-06-07
11603,7572,5,2003-06-07
7046,7715,5,2003-06-07
9584,7740,5,2003-06-07
786,59,4,2003-06-08
2300,775,5,2003-06-08
3703,2222,5,2003-06-08
3703,2230,5,2003-06-08
3703,4148,1,2003-06-08
9584,6272,3,2003-06-08
3703,7611,5,2003-06-08
4217,12336,5,2003-06-08
842,4180,5,2003-06-09
8807,6119,5,2003-06-09
10547,7572,5,2003-06-09
409,12195,5,2003-06-09
3755,12231,3,2003-06-09
16404,13199,4,2003-06-09
16993,14396,4,2003-06-09
6520,4172,5,2003-06-10
7049,4292,4,2003-06-10
7711,5078,4,2003-06-10
6520,6272,3,2003-06-10
4150,6272,3,2003-06-10
9989,6382,5,2003-06-10
9989,6728,5,2003-06-10
3709,7534,5,2003-06-10
7049,10120,4,2003-06-10
1251,10120,3,2003-06-10
2300,10150,4,2003-06-10
14686,11968,4,2003-06-10
902,11996,5,2003-06-10
9989,12033,5,2003-06-10
1081,12337,5,2003-06-10
7711,12575,5,2003-06-10
2342,789,5,2003-06-11
2664,1180,4,2003-06-11
2322,1446,4,2003-06-11
4309,2323,5,2003-06-11
182,2324,2,2003-06-11
4309,6107,4,2003-06-11
1132,6272,3,2003-06-11
6213,6272,5,2003-06-11
1071,6272,3,2003-06-11
163,6658,5,2003-06-11
11669,7584,4,2003-06-11
2664,8662,5,2003-06-11
14535,12340,5,2003-06-11
4309,12342,3,2003-06-11
95,13273,5,2003-06-11
3654,2217,5,2003-06-12
4326,2326,2,2003-06-12
5241,3239,5,2003-06-12
998,4167,5,2003-06-12
3833,5043,5,2003-06-12
3654,6166,5,2003-06-12
784,6272,4,2003-06-12
867,6363,4,2003-06-12
4099,6851,5,2003-06-12
3709,11900,4,2003-06-12
3709,11909,4,2003-06-12
15559,12331,2,2003-06-12
15560,12331,5,2003-06-12
15560,14482,4,2003-06-12
2326,7778,4,2003-06-13
13422,10186,5,2003-06-13
13422,10189,5,2003-06-13
15433,12292,5,2003-06-13
15589,12341,3,2003-06-13
978,12515,5,2003-06-13
2927,1445,5,2003-06-14
3218,1828,4,2003-06-14
4310,3240,5,2003-06-14
3960,5108,2,2003-06-14
11205,12326,3,2003-06-14
15582,12339,2,2003-06-14
8808,6119,5,2003-06-15
182,7799,3,2003-06-15
4275,7809,5,2003-06-15
3703,8468,5,2003-06-15
4251,2312,2,2003-06-16
7700,5109,4,2003-06-16
867,6163,3,2003-06-16
10433,6700,3,2003-06-16
15149,12124,3,2003-06-16
4310,12331,3,2003-06-16
1088,12341,3,2003-06-16
17226,14501,3,2003-06-16
4275,2318,5,2003-06-17
4310,2323,4,2003-06-17
182,2323,4,2003-06-17
4311,2323,4,2003-06-17
5043,3172,1,2003-06-17
4275,3242,3,2003-06-17
9497,6266,4,2003-06-17
1081,7624,5,2003-06-17
9620,10196,5,2003-06-17
1052,14405,4,2003-06-17
461,86,3,2003-06-18
9585,6272,4,2003-06-18
163,7096,5,2003-06-18
9508,7631,4,2003-06-18
15369,12257,5,2003-06-18
1088,12349,4,2003-06-18
161,2317,4,2003-06-19
4287,2319,2,2003-06-19
182,2326,2,2003-06-19
3989,7557,4,2003-06-19
9508,7740,4,2003-06-19
12104,7815,5,2003-06-19
461,12295,4,2003-06-19
1081,12350,3,2003-06-19
10434,8302,5,2003-06-20
14541,11901,5,2003-06-20
941,12021,4,2003-06-20
15497,12313,5,2003-06-20
14771,12342,4,2003-06-20
867,14325,4,2003-06-20
980,2323,4,2003-06-21
4350,2338,1,2003-06-21
4350,6156,5,2003-06-21
867,6266,4,2003-06-21
381,6271,4,2003-06-21
381,6272,3,2003-06-21
4350,6444,3,2003-06-21
10434,6700,2,2003-06-21
9497,6700,3,2003-06-21
4350,6700,2,2003-06-21
998,12243,2,2003-06-21
15590,12342,5,2003-06-21
1035,14466,1,2003-06-21
17201,14466,3,2003-06-21
327,49,4,2003-06-22
3960,2310,4,2003-06-22
9072,6159,4,2003-06-22
9072,7584,4,2003-06-22
14995,12101,5,2003-06-22
1040,2323,4,2003-06-23
4312,2323,5,2003-06-23
941,6272,4,2003-06-23
1040,6700,4,2003-06-23
4312,12331,3,2003-06-23
980,12336,5,2003-06-23
1053,85,2,2003-06-24
1040,2309,3,2003-06-24
4313,2323,5,2003-06-24
6521,4172,5,2003-06-24
381,6107,3,2003-06-24
9452,6261,5,2003-06-24
9452,6272,4,2003-06-24
27,7508,3,2003-06-24
9452,7802,3,2003-06-24
5205,11968,5,2003-06-24
14927,12078,5,2003-06-24
9452,14501,4,2003-06-24
1053,14506,4,2003-06-24
4252,2312,3,2003-06-25
27,6280,2,2003-06-25
1492,7794,4,2003-06-25
12098,7812,4,2003-06-25
1085,12074,5,2003-06-25
15583,12339,2,2003-06-25
682,91,4,2003-06-26
10435,6700,3,2003-06-26
10436,6700,4,2003-06-26
11781,7627,5,2003-06-26
11989,7740,4,2003-06-26
13320,10151,4,2003-06-26
10436,12331,4,2003-06-26
11781,12331,1,2003-06-26
13320,12339,1,2003-06-26
17189,14465,1,2003-06-26
17246,14503,4,2003-06-26
3960,2306,4,2003-06-27
682,6017,4,2003-06-27
8809,6119,5,2003-06-27
9586,6272,3,2003-06-27
11043,7112,5,2003-06-27
11001,12278,4,2003-06-27
4327,2327,4,2003-06-28
9587,6272,5,2003-06-28
6675,12313,5,2003-06-28
9497,12342,5,2003-06-28
1133,12342,5,2003-06-28
3923,13199,1,2003-06-28
1157,94,3,2003-06-29
3923,2252,5,2003-06-29
10546,6728,5,2003-06-29
998,7699,2,2003-06-29
248,12342,4,2003-06-29
2682,13193,1,2003-06-29
17172,14442,4,2003-06-29
17204,14476,4,2003-06-29
17247,14503,5,2003-06-29
11521,7506,5,2003-06-30
11971,7723,4,2003-06-30
15580,12336,5,2003-06-30
1049,12342,2,2003-06-30
1158,94,5,2003-07-01
1042,6700,5,2003-07-01
6641,6700,4,2003-07-01
11379,7408,5,2003-07-01
4218,10186,4,2003-07-01
14598,11920,5,2003-07-01
15561,12331,4,2003-07-01
682,6258,2,2003-07-02
1512,6278,5,2003-07-02
1133,6700,5,2003-07-02
27,7813,3,2003-07-02
4121,14522,5,2003-07-02
682,6074,4,2003-07-03
10374,6660,5,2003-07-03
8243,7548,5,2003-07-03
12026,7770,5,2003-07-03
10374,7815,5,2003-07-03
9352,8963,5,2003-07-03
15562,12331,3,2003-07-03
15563,12331,2,2003-07-03
1132,12342,3,2003-07-03
14688,12351,2,2003-07-03
13365,12776,4,2003-07-03
4121,14435,4,2003-07-03
5917,4111,5,2003-07-04
10374,7664,4,2003-07-04
5311,12918,5,2003-07-04
4121,14521,2,2003-07-04
3989,2256,5,2003-07-05
5917,4185,5,2003-07-05
8243,6032,5,2003-07-05
11429,7438,5,2003-07-05
4937,12313,5,2003-07-05
15591,12342,5,2003-07-05
6803,12342,5,2003-07-05
15973,12516,5,2003-07-05
2237,14514,2,2003-07-05
182,14521,4,2003-07-05
4121,2272,3,2003-07-06
6086,4133,5,2003-07-06
4275,6200,5,2003-07-06
14771,11986,4,2003-07-06
10374,12015,5,2003-07-06
7711,12036,4,2003-07-06
15583,12342,4,2003-07-06
15592,12342,4,2003-07-06
998,4174,4,2003-07-07
4156,6279,1,2003-07-07
1732,6700,1,2003-07-07
11670,7584,4,2003-07-07
1168,10196,4,2003-07-07
15189,12136,4,2003-07-07
3890,2323,4,2003-07-08
6086,4560,5,2003-07-08
4198,4649,5,2003-07-08
37,5046,4,2003-07-08
2716,6267,4,2003-07-08
9614,6275,5,2003-07-08
37,6444,3,2003-07-08
37,6617,3,2003-07-08
37,6700,3,2003-07-08
6086,7620,5,2003-07-08
12105,7815,5,2003-07-08
4251,10123,5,2003-07-08
4198,10176,5,2003-07-08
12248,10179,5,2003-07-08
14680,11963,5,2003-07-08
11989,12311,5,2003-07-08
15564,12331,5,2003-07-08
15593,12342,5,2003-07-08
4198,12575,5,2003-07-08
4121,14489,4,2003-07-08
4121,6271,1,2003-07-09
4198,8302,5,2003-07-09
8568,12342,5,2003-07-09
5284,12342,5,2003-07-09
2319,783,3,2003-07-10
10401,6672,5,2003-07-10
10437,6700,5,2003-07-10
161,6700,2,2003-07-10
11363,7404,5,2003-07-10
11670,7784,1,2003-07-10
7711,12256,5,2003-07-10
10401,12329,3,2003-07-10
2716,15682,3,2003-07-10
1260,2317,5,2003-07-11
327,14447,4,2003-07-11
1134,92,5,2003-07-12
4264,2313,4,2003-07-12
11982,7734,1,2003-07-12
15551,12329,2,2003-07-12
15594,12342,5,2003-07-12
15595,12342,3,2003-07-12
941,77,3,2003-07-13
1077,86,2,2003-07-13
10437,12101,5,2003-07-13
3672,2218,5,2003-07-14
4198,2310,1,2003-07-14
941,4171,4,2003-07-14
8115,6700,4,2003-07-14
11276,7372,5,2003-07-14
4099,7637,5,2003-07-14
12106,7815,5,2003-07-14
7816,12342,3,2003-07-14
4939,12342,5,2003-07-14
16284,13121,5,2003-07-14
1135,92,5,2003-07-15
4939,3154,5,2003-07-15
1223,6061,4,2003-07-15
3960,6281,5,2003-07-15
12546,8354,4,2003-07-15
15266,12183,3,2003-07-15
15622,12354,4,2003-07-15
4102,2267,2,2003-07-16
1052,6240,5,2003-07-16
1081,6282,4,2003-07-16
1135,6282,4,2003-07-16
12018,7764,5,2003-07-16
4251,10156,5,2003-07-16
14574,11918,5,2003-07-16
409,11923,4,2003-07-16
6522,4172,5,2003-07-17
9485,6265,5,2003-07-17
6086,6266,1,2003-07-17
653,6282,3,2003-07-17
10547,6728,5,2003-07-17
11671,7584,5,2003-07-17
12759,8705,4,2003-07-17
4198,12023,5,2003-07-17
14574,12133,5,2003-07-17
15232,12155,5,2003-07-17
15490,12309,4,2003-07-17
15490,12331,4,2003-07-17
15490,12336,1,2003-07-17
2694,1189,1,2003-07-18
6585,4179,4,2003-07-18
3923,6119,4,2003-07-18
9620,6282,1,2003-07-18
1132,6282,4,2003-07-18
10438,6700,5,2003-07-18
12100,7814,5,2003-07-18
2694,10188,4,2003-07-18
11236,11998,5,2003-07-18
10438,13121,4,2003-07-18
4270,2317,1,2003-07-19
6627,4182,5,2003-07-19
6627,4379,5,2003-07-19
6627,4649,5,2003-07-19
11493,7486,4,2003-07-19
11578,7551,5,2003-07-19
15552,12329,5,2003-07-19
6641,14521,2,2003-07-19
841,65,5,2003-07-20
2184,685,2,2003-07-20
2329,787,5,2003-07-20
941,4177,4,2003-07-20
1091,6047,5,2003-07-20
1091,6061,4,2003-07-20
161,6266,3,2003-07-20
9621,6282,4,2003-07-20
1091,6821,4,2003-07-20
15225,12149,4,2003-07-20
2334,2349,5,2003-07-21
161,6271,4,2003-07-21
9622,6282,4,2003-07-21
1052,6282,4,2003-07-21
1159,7083,4,2003-07-21
11044,7112,4,2003-07-21
11236,7332,5,2003-07-21
1091,7628,1,2003-07-21
11236,7708,5,2003-07-21
12107,7815,5,2003-07-21
2921,1440,4,2003-07-22
4253,2312,4,2003-07-22
5896,4108,5,2003-07-22
1437,6078,4,2003-07-22
9385,6239,4,2003-07-22
9498,6266,2,2003-07-22
8402,6271,3,2003-07-22
1091,6278,2,2003-07-22
9623,6282,5,2003-07-22
161,6282,4,2003-07-22
1153,7743,4,2003-07-22
9623,7769,4,2003-07-22
12517,8705,5,2003-07-22
1136,92,3,2003-07-23
161,2323,4,2003-07-23
6754,4187,3,2003-07-23
8561,6079,4,2003-07-23
1091,6141,5,2003-07-23
3989,6282,4,2003-07-23
11001,7083,5,2003-07-23
2341,7734,4,2003-07-23
2326,7798,4,2003-07-23
4099,14466,2,2003-07-23
8402,6266,4,2003-07-24
653,6267,4,2003-07-24
6634,6282,5,2003-07-24
2184,6565,4,2003-07-24
2184,7370,4,2003-07-24
5311,7561,5,2003-07-24
6634,12100,5,2003-07-24
1134,12336,3,2003-07-24
15596,12342,3,2003-07-24
997,12353,4,2003-07-24
1104,90,3,2003-07-25
4198,2298,4,2003-07-25
409,3156,5,2003-07-25
8990,6152,5,2003-07-25
2332,6272,2,2003-07-25
9624,6282,3,2003-07-25
12519,8302,5,2003-07-25
2332,8705,5,2003-07-25
12802,8769,4,2003-07-25
6362,10136,5,2003-07-25
1260,11932,5,2003-07-25
14996,12101,3,2003-07-25
9517,12354,3,2003-07-25
4198,3167,5,2003-07-26
6755,4187,5,2003-07-26
940,6266,5,2003-07-26
2237,6267,5,2003-07-26
4475,6267,5,2003-07-26
182,6271,4,2003-07-26
9633,6283,2,2003-07-26
902,7484,5,2003-07-26
2926,12282,5,2003-07-26
2926,12350,5,2003-07-26
2926,1443,5,2003-07-27
269,2306,4,2003-07-27
2341,5109,4,2003-07-27
8991,6152,5,2003-07-27
3909,7605,5,2003-07-27
12064,7783,1,2003-07-27
1222,7805,4,2003-07-27
9512,10152,4,2003-07-27
5260,12224,5,2003-07-27
2926,12266,3,2003-07-27
14714,14371,2,2003-07-27
4201,2323,4,2003-07-28
7581,5019,5,2003-07-28
9486,6265,5,2003-07-28
9512,6406,4,2003-07-28
11476,7480,5,2003-07-28
12100,10171,5,2003-07-28
9512,12233,5,2003-07-28
1153,787,4,2003-07-29
1260,6220,5,2003-07-29
9559,6271,2,2003-07-29
9625,6282,2,2003-07-29
11672,7584,5,2003-07-29
3672,7818,4,2003-07-29
4201,10181,5,2003-07-29
2332,12211,4,2003-07-29
4331,2328,4,2003-07-30
7581,5110,5,2003-07-30
9588,6272,3,2003-07-30
9626,6282,3,2003-07-30
941,6282,4,2003-07-30
3989,6358,4,2003-07-30
15597,12342,3,2003-07-30
15598,12342,3,2003-07-30
9512,12342,4,2003-07-30
999,12421,4,2003-07-30
1091,14396,5,2003-07-30
1091,14397,4,2003-07-30
6264,4157,5,2003-07-31
8967,6146,5,2003-07-31
1091,6267,4,2003-07-31
1052,6267,4,2003-07-31
10374,7528,5,2003-07-31
15217,12140,5,2003-07-31
9325,12336,3,2003-07-31
9325,12342,3,2003-07-31
15623,12354,3,2003-07-31
1222,3241,5,2003-08-01
9507,6267,3,2003-08-01
403,6267,3,2003-08-01
9508,6267,4,2003-08-01
9560,6271,2,2003-08-01
9633,6701,5,2003-08-01
11804,7631,4,2003-08-01
11935,7701,2,2003-08-01
13440,10198,5,2003-08-01
17005,14398,5,2003-08-01
2322,790,4,2003-08-02
1035,2305,5,2003-08-02
1088,2328,2,2003-08-02
7903,6015,4,2003-08-02
8810,6119,5,2003-08-02
579,6267,4,2003-08-02
7903,6267,4,2003-08-02
1136,6267,4,2003-08-02
9509,6267,5,2003-08-02
381,6283,1,2003-08-02
10691,6806,3,2003-08-02
6755,7820,5,2003-08-02
14985,12100,5,2003-08-02
15180,12135,3,2003-08-02
3672,12355,5,2003-08-02
2327,14515,2,2003-08-02
5001,3165,5,2003-08-03
2475,3165,4,2003-08-03
2475,3168,4,2003-08-03
2475,4180,5,2003-08-03
6612,4180,5,2003-08-03
7903,5264,5,2003-08-03
9510,6267,3,2003-08-03
1260,7508,5,2003-08-03
1091,11968,5,2003-08-03
1159,94,5,2003-08-04
4332,2328,2,2003-08-04
381,6701,5,2003-08-04
2341,8857,5,2003-08-04
4201,12357,3,2003-08-04
5260,12357,3,2003-08-04
16155,12975,4,2003-08-04
3924,2252,5,2003-08-05
1091,3231,5,2003-08-05
7576,5016,5,2003-08-05
7576,6113,5,2003-08-05
9440,6248,1,2003-08-05
9511,6267,4,2003-08-05
9512,6267,5,2003-08-05
1113,6267,2,2003-08-05
9513,6267,5,2003-08-05
9514,6267,3,2003-08-05
7728,6267,4,2003-08-05
10439,6700,5,2003-08-05
12108,7815,5,2003-08-05
3672,7822,5,2003-08-05
1008,83,4,2003-08-06
437,2246,5,2003-08-06
1223,4188,5,2003-08-06
7728,5083,4,2003-08-06
7761,5096,5,2003-08-06
1002,5099,5,2003-08-06
747,6048,4,2003-08-06
1260,6217,4,2003-08-06
4279,6262,4,2003-08-06
9515,6267,3,2003-08-06
4279,6363,5,2003-08-06
3672,7458,3,2003-08-06
10464,7627,4,2003-08-06
12044,7773,5,2003-08-06
12021,12100,5,2003-08-06
3924,12342,4,2003-08-06
4279,14326,1,2003-08-06
17227,14501,4,2003-08-06
747,82,4,2003-08-07
1009,83,5,2003-08-07
1054,85,4,2003-08-07
4192,2297,5,2003-08-07
4254,2312,5,2003-08-07
8258,6036,5,2003-08-07
747,6074,4,2003-08-07
8648,6108,5,2003-08-07
9516,6267,3,2003-08-07
6580,6267,4,2003-08-07
1116,6267,4,2003-08-07
9517,6267,4,2003-08-07
461,6282,5,2003-08-07
6580,6701,5,2003-08-07
1116,6701,5,2003-08-07
2341,7821,2,2003-08-07
12520,8302,5,2003-08-07
2326,12160,4,2003-08-07
163,12331,4,2003-08-07
15630,12357,3,2003-08-07
4192,14325,5,2003-08-07
27,14429,4,2003-08-07
2332,2321,5,2003-08-08
182,6267,4,2003-08-08
9515,6272,3,2003-08-08
16378,13193,5,2003-08-08
8648,14404,5,2003-08-08
2341,1193,5,2003-08-09
2341,3237,3,2003-08-09
8811,6119,5,2003-08-09
9011,6156,5,2003-08-09
9518,6267,5,2003-08-09
3924,6272,3,2003-08-09
978,6701,5,2003-08-09
6382,7586,5,2003-08-09
13632,10313,4,2003-08-09
11670,12015,4,2003-08-09
15599,12342,5,2003-08-09
163,14482,2,2003-08-09
4276,2318,4,2003-08-10
998,7746,4,2003-08-10
15624,12354,4,2003-08-10
5238,3235,4,2003-08-11
10569,10182,5,2003-08-11
1088,12352,4,2003-08-11
5238,14435,3,2003-08-11
1113,91,5,2003-08-12
5260,3242,5,2003-08-12
7650,5046,2,2003-08-12
5263,6267,5,2003-08-12
6812,6273,4,2003-08-12
9627,6282,4,2003-08-12
9628,6282,5,2003-08-12
4270,7824,4,2003-08-12
13431,10195,4,2003-08-12
901,11916,4,2003-08-12
2696,12329,3,2003-08-12
6812,12357,4,2003-08-12
8810,14323,4,2003-08-12
9583,14507,4,2003-08-12
270,23,5,2003-08-13
998,3165,5,2003-08-13
270,4157,5,2003-08-13
6567,4177,4,2003-08-13
6765,4189,3,2003-08-13
7754,5095,4,2003-08-13
270,6701,5,2003-08-13
579,6701,5,2003-08-13
9328,6701,4,2003-08-13
182,6701,2,2003-08-13
10451,6701,4,2003-08-13
11259,7370,4,2003-08-13
11989,7784,4,2003-08-13
270,11926,4,2003-08-13
9328,11995,4,2003-08-13
6372,12101,4,2003-08-13
941,12357,4,2003-08-13
9328,12357,2,2003-08-13
7576,6267,4,2003-08-14
6648,6701,5,2003-08-14
2696,7332,5,2003-08-14
11344,7388,5,2003-08-14
4937,10201,5,2003-08-14
15974,12516,5,2003-08-14
747,62,5,2003-08-15
1029,91,4,2003-08-15
4323,2325,3,2003-08-15
1260,6208,3,2003-08-15
9561,6271,1,2003-08-15
3825,6617,4,2003-08-15
3924,6701,5,2003-08-15
1008,6701,5,2003-08-15
10452,12329,4,2003-08-15
15600,12342,4,2003-08-15
1223,5094,3,2003-08-16
9618,6279,4,2003-08-16
10452,6701,4,2003-08-16
4275,8886,4,2003-08-16
14772,11986,5,2003-08-16
461,12329,4,2003-08-16
3672,12360,5,2003-08-16
11982,14506,4,2003-08-16
2330,787,5,2003-08-17
4314,2323,4,2003-08-17
6625,4181,4,2003-08-17
7668,5049,5,2003-08-17
7668,6701,4,2003-08-17
10453,6701,5,2003-08-17
7716,6701,4,2003-08-17
10452,7776,5,2003-08-17
12412,8102,5,2003-08-17
14435,11649,5,2003-08-17
14958,12089,5,2003-08-17
2332,12331,3,2003-08-17
15565,12331,2,2003-08-17
15563,12357,4,2003-08-17
16925,14325,4,2003-08-17
17099,14433,4,2003-08-17
2709,1191,4,2003-08-18
161,2321,4,2003-08-18
6265,4157,5,2003-08-18
2322,6077,2,2003-08-18
8600,6267,5,2003-08-18
9519,6267,5,2003-08-18
920,6701,5,2003-08-18
1136,6701,5,2003-08-18
1008,7740,4,2003-08-18
10453,7762,4,2003-08-18
2696,7798,2,2003-08-18
13448,10203,5,2003-08-18
13880,10746,5,2003-08-18
14986,12100,5,2003-08-18
3672,12240,3,2003-08-18
15565,12336,4,2003-08-18
15565,12339,2,2003-08-18
118,10,5,2003-08-19
2907,2321,4,2003-08-19
5001,4180,4,2003-08-19
9328,6219,4,2003-08-19
1054,6282,3,2003-08-19
10454,6701,5,2003-08-19
941,6701,5,2003-08-19
8600,6844,4,2003-08-19
13443,10201,5,2003-08-19
4198,12267,5,2003-08-19
15584,12339,3,2003-08-19
1088,12515,4,2003-08-19
118,14444,4,2003-08-19
5200,3219,5,2003-08-20
461,3242,5,2003-08-20
11260,7370,4,2003-08-20
437,7651,4,2003-08-20
2696,7758,5,2003-08-20
12090,7809,5,2003-08-20
12413,8102,5,2003-08-20
14959,12089,5,2003-08-20
118,12146,5,2003-08-20
4315,12329,2,2003-08-20
10569,12363,4,2003-08-20
4315,12363,5,2003-08-20
9357,6232,5,2003-08-21
2696,7560,5,2003-08-21
8810,12075,5,2003-08-21
2696,12331,3,2003-08-21
15566,12331,1,2003-08-21
11318,12357,4,2003-08-21
3672,12800,5,2003-08-21
8600,14488,4,2003-08-21
6266,6267,4,2003-08-22
1091,6701,4,2003-08-23
2000,6701,5,2003-08-23
1437,7554,3,2003-08-23
2467,7651,5,2003-08-23
8600,12257,3,2003-08-23
8600,12363,4,2003-08-23
1137,92,5,2003-08-24
4315,6267,3,2003-08-24
9610,6273,3,2003-08-24
6266,6701,5,2003-08-24
13444,10202,4,2003-08-24
6634,12363,5,2003-08-24
95,12363,5,2003-08-24
17030,14404,5,2003-08-24
6541,14428,4,2003-08-24
6541,14507,5,2003-08-24
511,48,3,2003-08-25
5002,3165,5,2003-08-25
5261,3242,4,2003-08-25
6634,4186,5,2003-08-25
2366,6276,5,2003-08-25
4275,6701,4,2003-08-25
3989,7632,5,2003-08-25
12012,7758,5,2003-08-25
2696,7825,4,2003-08-25
998,8768,4,2003-08-25
941,12363,4,2003-08-25
15648,12363,5,2003-08-25
2696,2319,4,2003-08-26
1116,6263,5,2003-08-26
940,6267,5,2003-08-26
2177,6701,5,2003-08-26
1116,10202,5,2003-08-26
14941,12088,5,2003-08-26
15345,12242,5,2003-08-26
15631,12357,4,2003-08-26
12090,14427,4,2003-08-26
2322,14526,2,2003-08-26
2330,2328,2,2003-08-27
5262,3242,5,2003-08-27
9611,6273,4,2003-08-27
9612,6273,3,2003-08-27
10455,6701,5,2003-08-27
1116,7332,5,2003-08-27
12146,7826,5,2003-08-27
130,90,5,2003-08-28
2922,1441,5,2003-08-28
8624,6107,5,2003-08-28
1042,6271,4,2003-08-28
1116,6278,4,2003-08-28
6266,6285,4,2003-08-28
6611,10144,5,2003-08-28
1116,4189,3,2003-08-29
4315,6107,4,2003-08-29
8663,6113,5,2003-08-29
9361,6235,4,2003-08-29
716,6267,3,2003-08-29
2330,6273,4,2003-08-29
4275,6282,3,2003-08-29
1091,6282,4,2003-08-29
4201,6701,5,2003-08-29
8624,6701,4,2003-08-29
8663,12003,5,2003-08-29
15380,12266,5,2003-08-29
15625,12354,4,2003-08-29
978,12361,4,2003-08-29
4315,2323,5,2003-08-30
6766,4189,3,2003-08-30
1260,6152,5,2003-08-30
9520,6267,3,2003-08-30
6767,6267,3,2003-08-30
10456,6701,5,2003-08-30
1088,8566,4,2003-08-30
4315,12331,4,2003-08-30
940,12363,5,2003-08-30
4296,14514,4,2003-08-30
1114,91,5,2003-08-31
4296,2321,5,2003-08-31
3863,3243,5,2003-08-31
1512,4189,2,2003-08-31
6767,4189,2,2003-08-31
9589,6272,5,2003-08-31
9644,6285,4,2003-08-31
10457,6701,5,2003-08-31
2000,7651,4,2003-08-31
4296,7815,5,2003-08-31
9644,12094,3,2003-08-31
10472,12329,5,2003-08-31
10472,12357,5,2003-08-31
10455,12363,5,2003-08-31
4296,13239,3,2003-08-31
4296,14465,4,2003-08-31
941,14516,4,2003-08-31
2326,2302,4,2003-09-01
2341,3244,4,2003-09-01
8244,6032,4,2003-09-01
163,6267,4,2003-09-01
11882,7674,4,2003-09-01
8244,7774,4,2003-09-01
6648,12357,3,2003-09-01
8244,14435,3,2003-09-01
8948,6141,5,2003-09-02
8948,6267,3,2003-09-02
4291,6267,3,2003-09-02
9521,6267,3,2003-09-02
532,11991,5,2003-09-02
2696,12316,3,2003-09-02
103,12360,5,2003-09-02
9521,12363,5,2003-09-02
1512,6701,5,2003-09-03
13343,10170,5,2003-09-03
15649,12363,5,2003-09-03
4291,12363,5,2003-09-03
10440,6700,4,2003-09-04
558,7664,5,2003-09-04
1088,12361,5,2003-09-04
15650,12363,5,2003-09-04
4275,14516,1,2003-09-04
1260,6016,4,2003-09-05
2395,6382,5,2003-09-05
11936,7701,3,2003-09-05
11936,8769,5,2003-09-05
14574,12118,5,2003-09-05
998,7715,4,2003-09-06
9630,6701,5,2003-09-07
11237,7332,5,2003-09-07
5263,7438,5,2003-09-07
130,7514,5,2003-09-07
13347,10171,4,2003-09-07
9196,14435,5,2003-09-07
1260,2290,4,2003-09-08
10458,6701,4,2003-09-08
1002,7794,5,2003-09-08
11670,8705,5,2003-09-08
10440,10204,4,2003-09-08
4623,11959,5,2003-09-08
2696,12324,1,2003-09-08
6266,12316,4,2003-09-09
15541,12363,4,2003-09-09
15651,12363,4,2003-09-09
480,12363,4,2003-09-09
4234,2311,3,2003-09-10
6635,4186,5,2003-09-10
8625,6107,5,2003-09-10
9590,6272,4,2003-09-10
4193,6701,5,2003-09-10
10459,6701,4,2003-09-10
10460,6701,4,2003-09-10
2696,7541,5,2003-09-10
1260,7680,2,2003-09-10
2716,14516,2,2003-09-10
2331,787,2,2003-09-11
6636,4186,5,2003-09-11
8538,6070,4,2003-09-11
2624,6107,4,2003-09-11
9591,6272,2,2003-09-11
10461,6701,5,2003-09-11
10462,6701,4,2003-09-11
10463,6701,4,2003-09-11
9590,7788,5,2003-09-11
13449,10204,5,2003-09-11
10461,12188,5,2003-09-11
9591,12329,4,2003-09-11
9591,12331,5,2003-09-11
3672,12359,5,2003-09-11
